,id,loc,correct_location
49873,1.5116369093695283e+18,Sunny West Yorkshire.,Sunny West Yorkshire.
49874,1.511637114886271e+18,"Kenilworth, England","Kenilworth, England, United Kingdom"
49875,1.5116371620428268e+18,United States,United States
49876,1.5116372534869563e+18,"Lusaka, Zambia","Lusaka, Zambia"
49877,1.5116372639642706e+18,India,India
49878,1.5116372964282982e+18,LLantwit Major,LLantwit Major
49879,1.511637312651866e+18,Plague Island ,Plague Island 
49880,1.511637377692967e+18,World,
49881,1.5116374019275653e+18,ΕΝΗΜΕΡΩΣΗ ΚΑΙ ΨΥΧΑΓΩΓΙΑ ΜΑΖΙ,ΕΝΗΜΕΡΩΣΗ ΚΑΙ ΨΥΧΑΓΩΓΙΑ ΜΑΖΙ
49882,1.511637491228496e+18,"Belfast, Northern Ireland","Belfast, Northern Ireland"
49883,1.5116375669021327e+18,United Kingdom,"England, United Kingdom"
49884,1.51163761766187e+18,Makati,Makati
49885,1.511637638427644e+18,Bunker secret ReptiloMacronien,Bunker secret ReptiloMacronien
49886,1.511637678386815e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
49887,1.5116377197257892e+18,"Bodrum, Türkiye","Bodrum, Türkiye"
49888,1.511637721156137e+18,London Canada,"London, England, United Kingdom Canada"
49889,1.5116377217642742e+18,Hilversum,Hilversum
49890,1.5116378194370683e+18,London,"London, England, United Kingdom"
49891,1.5116378325316936e+18,Global,Global
49892,1.51163784601634e+18,United States,United States
49893,1.5116378708718223e+18,Leipzig,Leipzig
49894,1.5116378741182095e+18,"Guernsey, Channel Islands","Guernsey, Channel Islands"
49895,1.5116379519603057e+18,Norge,Norge
49896,1.511638018343506e+18,United Kingdom,"England, United Kingdom"
49897,1.5116380591079547e+18,Bonn,Bonn
49898,1.5116380621404324e+18,Bonn,Bonn
49899,1.511638070994649e+18,Leipzig,Leipzig
49900,1.5116381203154698e+18,"Birkenhead, England","Birkenhead, England, United Kingdom"
49901,1.5116381341691658e+18,"Eastbourne, UK","Eastbourne, England, United Kingdom"
49902,1.5116381598677115e+18,Freiburg im Breisgau,Freiburg Isle of Man Breisgau
49903,1.5116381898781573e+18,USA,USA
49904,1.5116382583289446e+18, 🇪🇺EU, 🇪🇺European Union
49905,1.511638282710487e+18,"Toledo, OH","Toledo, Ohio, United States of America"
49906,1.511638357537063e+18,Australia,Australia
49907,1.5116384044040315e+18,"Thornton, Cleveleys UK","Thornton, Cleveleys England, United Kingdom"
49908,1.511638421369983e+18,"South West, England","South West, England, United Kingdom"
49909,1.5116384467958948e+18,"Kenilworth, England","Kenilworth, England, United Kingdom"
49910,1.5116385789792911e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
49911,1.511638607194374e+18,"Birmingham, England","Birmingham, England, United Kingdom"
49912,1.5116386146435482e+18, CANADA , CANADA 
49913,1.5116386207420785e+18,Breda,Breda
49914,1.511638649078702e+18,Vous êtes ici.,Vous êtes ici.
49915,1.5116386672861755e+18,@Twilight Zone,@Twilight Zone
49916,1.5116386996411187e+18,Zürich,Zürich
49917,1.5116387012516495e+18,Zürich,Zürich
49918,1.5116387964624364e+18,"Hamburg, Deutschland","Hamburg, Deutschland"
49919,1.5116388361490924e+18,"Melbourne, Victoria","Melbourne, Victoria"
49920,1.511639003334087e+18,Wurundjeri land (Melbourne),Wurundjeri land (Melbourne)
49921,1.5116390422738166e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
49922,1.5116390612404265e+18,Spain,Spain
49923,1.5116391206651904e+18,she/her | tamil | 18+, | tamil | 18+
49924,1.5116391796498637e+18,Kenya,Kenya
49925,1.5116391900391096e+18,UK,"England, United Kingdom"
49926,1.5116392034943795e+18,"Baton Rouge, LA, USA","Baton Rouge, Laos, USA"
49927,1.5116392153852396e+18,St Leonards on Sea,São Tomé & Príncipe Leonards on Sea
49928,1.51163922430233e+18,Alpha Quadrant,Alpha Quadrant
49929,1.5116392270288732e+18,"Melbourne, Australia","Melbourne, Australia"
49930,1.511639278689788e+18,Wilder Westralia ,Wilder Westralia 
49931,1.5116392802250383e+18,"Madrid, Spain","Madrid, Spain"
49932,1.5116392982353183e+18,Ottawa,Ottawa
49933,1.511639303348183e+18,Wunderland,Wunderland
49934,1.5116393717867274e+18,"Arlington, VA","Arlington, Virginia, United States of America"
49935,1.5116394827510948e+18,"Britain, used to be Great","Britain, used Tonga Belgium Great"
49936,1.5116394898227446e+18,"Paris, France","Paris, France"
49937,1.511639540544389e+18,"Vancouver, British Columbia","Vancouver, British Columbia"
49938,1.5116396498774671e+18,From🇿🇦to🏴󠁧󠁢󠁷󠁬󠁳󠁿,FromSouth AfricaTonga🏴󠁧󠁢󠁷󠁬󠁳󠁿
49939,1.5116396627371745e+18,The Shire ,The Shire 
49940,1.5116396753326612e+18,"Paris, France","Paris, France"
49941,1.5116396844007506e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
49942,1.5116397286253732e+18,"Kapiti Coast, Aotearoa","Kapiti Coast, Aotearoa"
49943,1.5116398410118676e+18,"Worthing, England","Worthing, England, United Kingdom"
49944,1.5116398557631775e+18,"Derbyshire
","Derbyshire
"
49945,1.5116399709682278e+18,Surapati No 122 Bandung 40122,Surapati Norway 122 Bandung 40122
49946,1.5116399719454024e+18,London,"London, England, United Kingdom"
49947,1.5116400688842465e+18,"Ohio, USA","Ohio, USA"
49948,1.511640074382893e+18,Germany,Germany
49949,1.511640113952039e+18,dromenland,dromenland
49950,1.511640177789309e+18,Aeaea,Aeaea
49951,1.5116402272487506e+18, @beyond_mass_tourism, @beyond_mass_tourism
49952,1.5116402364675686e+18,South Africa,South Africa
49953,1.5116403095784817e+18,Hitchin,Hitchin
49954,1.5116404081991516e+18,"Socially distant Faversham, UK","Socially distant Faversham, England, United Kingdom"
49955,1.5116404083249807e+18,Home,
49956,1.5116404247501332e+18,Australia,Australia
49957,1.5116404545796424e+18,London,"London, England, United Kingdom"
49958,1.5116405382436495e+18,Global,Global
49959,1.511640599467864e+18,USA,USA
49960,1.5116406570639892e+18,Citizen of Everywhere,Citizen of 
49961,1.5116408672532357e+18,England,"England, United Kingdom"
49962,1.5116409842826158e+18,Napoli,Napoli
49963,1.5116411385827656e+18,Sunny West Yorkshire.,Sunny West Yorkshire.
49964,1.5116415277931151e+18,"Marie Galante en Guadeloupe, F","Marie Galante en Guadeloupe, F"
49965,1.5116415662381957e+18,Somerset Uk,"Somerset England, United Kingdom"
49966,1.5116415923601736e+18,Aotearoa ,Aotearoa 
49967,1.5116416155170324e+18,Cowering behind an N99,Cowering behind an N99
49968,1.5116416519655793e+18,"Tiotiáh:ke. Montréal, Québec.","Tiotiáh:Kenya. Montréal, Québec."
49969,1.511641722677248e+18,The Netherlands,The Netherlands
49970,1.511641727483859e+18,"Musqueam territory ""Vancouver""","Musqueam territory ""Vancouver"""
49971,1.5116417374285414e+18,"Musqueam territory ""Vancouver""","Musqueam territory ""Vancouver"""
49972,1.5116417660924887e+18,Bristol. UK,"Bristol. England, United Kingdom"
49973,1.511641817158234e+18,london,"London, England, United Kingdom"
49974,1.511641835604783e+18,"Oxford, UK","Oxford, England, United Kingdom"
49975,1.5116418612403732e+18,"Lorraine, France","Lorraine, France"
49976,1.5116418739950797e+18,Melbourne (Leo's Way),Melbourne (Leo's Way)
49977,1.5116418763691295e+18,London,"London, England, United Kingdom"
49978,1.5116419783788503e+18,Nederland,Nederland
49979,1.5116419987505316e+18,"Bayern💙🤍💙, und Modena 🇮🇹","Bayern💙🤍💙, und Modena 🇮🇹"
49980,1.5116420174026097e+18,Formerly: Trumpfukistan ,Formerly: Trumpfukistan 
49981,1.5116420203764613e+18,Get Vaccinated,Get Vaccinated
49982,1.5116420959620137e+18,"Kopenhagen, Dänemark","Kopenhagen, Dänemark"
49983,1.5116421484452946e+18,"Rome, Italy","Rome, Rome, Italy"
49984,1.5116422330696172e+18,FRANCE,FRANCE
49985,1.5116422528666952e+18,"Teddington, England","Teddington, England, United Kingdom"
49986,1.5116422764806267e+18,Uppsala,Uppsala
49987,1.5116423001199247e+18,Keep Walking,Keep Walking
49988,1.5116423295178056e+18,Kareela,Kareela
49989,1.51164234668911e+18,J24 M62,J24 M62
49990,1.51164238101513e+18,"Sydney, NSW ","Sydney, NSW "
49991,1.511642394797744e+18,Atlanta,Atlanta
49992,1.5116423966096302e+18,Alpha Quadrant,Alpha Quadrant
49993,1.5116424209953096e+18,Europe,Europe
49994,1.5116424388252508e+18,Mother Earth,Mother
49995,1.5116424589705462e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
49996,1.511642486812422e+18,Planet Hysterica formerly Erde,Planet Hysterica formerly Erde
49997,1.5116424877729178e+18,Plague Island,Plague Island
49998,1.5116424953981256e+18,"London, UK","London, England, United Kingdom, England, United Kingdom"
49999,1.511642611915833e+18,"Mostly in Bed, Brussels, BE","Mostly Indiana, United States of America , Brussels, Belgium"
50000,1.5116426448999383e+18,"Toulouse, France","Toulouse, France"
50001,1.5116426466742927e+18,"Melbourne, Victoria, Australia","Melbourne, Victoria, Australia"
50002,1.5116426743605576e+18,Twitter,
50003,1.511642734381179e+18,London,"London, England, United Kingdom"
50004,1.5116428210942566e+18,Survilliers (95470),Survilliers (95470)
50005,1.5116428418140324e+18,dublin,dublin
50006,1.5116428611248538e+18,London,"London, England, United Kingdom"
50007,1.5116428653147095e+18,En cours,En cours
50008,1.511642884507898e+18,Brussels,Brussels
50009,1.511642897778631e+18,Nambia,Nambia
50010,1.51164290805914e+18,"Melbourne, Victoria, Australia","Melbourne, Victoria, Australia"
50011,1.5116429277931192e+18,"Lyon, France","Lyon, France"
50012,1.511642960961712e+18,Ireland,Ireland
50013,1.5116430197154857e+18,"Chester, England","Chester, England, United Kingdom"
50014,1.5116430199755323e+18,Upper Midwest Flyover Country ,Upper Midwest Flyover Country 
50015,1.511643043564118e+18,"Illinois, USA","Illinois, USA"
50016,1.5116430521164268e+18,Planet Earth #Entenhausen,Planet #Entenhausen
50017,1.5116431271148298e+18,"Lugano, Switzerland","Lugano, Switzerland"
50018,1.5116432212936786e+18,"Rome, Italy","Rome, Rome, Italy"
50019,1.511643301660676e+18,Australia,Australia
50020,1.5116434049371832e+18,"Brüssel, Belgien","Brüssel, Belgien"
50021,1.5116434075334124e+18,"Leicester, UK","Leicester, England, United Kingdom"
50022,1.5116434394688512e+18, , 
50023,1.5116435546360463e+18,Aix-en-Provence/Utrecht,Aix-en-Provence/Utrecht
50024,1.5116435583228357e+18,Derry,Derry
50025,1.5116435885847798e+18,"Carol Stream, IL","Carol Stream, Illinois, United States of America"
50026,1.5116436080210903e+18,Yorkshire,Yorkshire
50027,1.5116436477664092e+18,"Chevillon-sur-Huillard, France","Chevillon-sur-Huillard, France"
50028,1.5116436676599562e+18,"Breda, Nederland","Breda, Nederland"
50029,1.5116436721897513e+18,Deutschland,Deutschland
50030,1.5116437027410657e+18,London,"London, England, United Kingdom"
50031,1.5116437567846646e+18,Trapped in Brexitland. ,"Trapped Indiana, United States of America Brexitland. "
50032,1.5116438082781348e+18,LLantwit Major,LLantwit Major
50033,1.5116438343709573e+18,Sheffield+London+Sitges,"Sheffield+London, England, United Kingdom+Sitges"
50034,1.5116439372991734e+18,"Orléans, France","Orléans, France"
50035,1.5116439528474132e+18,"London, UK","London, England, United Kingdom, England, United Kingdom"
50036,1.511643973898625e+18,Suisse,Suisse
50037,1.5116440004654408e+18,Paris,Paris
50038,1.51164404176674e+18,"New Brunswick, Canada","New Brunswick, Canada"
50039,1.511644204820312e+18,The Netherlands,The Netherlands
50040,1.5116442753936302e+18,"Glasgow, Scotland","Glasgow, Scotland"
50041,1.5116442878968054e+18,The Netherlands,The Netherlands
50042,1.5116442970738117e+18,ประเทศไทย,ประเทศไทย
50043,1.5116443201804083e+18,"Peshawar, Pakistan ","Peshawar, Pakistan "
50044,1.5116443453503734e+18,The Netherlands,The Netherlands
50045,1.5116443905860444e+18,Nederland,Nederland
50046,1.511644430813573e+18,United States,United States
50047,1.5116444689440276e+18,The Blue Side,The Blue Side
50048,1.511644472072827e+18,"unceded Sinixt territory, BC ","unceded Sinixt territory, BC "
50049,1.5116445015966802e+18,Alpha Quadrant,Alpha Quadrant
50050,1.5116445300969718e+18,London,"London, England, United Kingdom"
50051,1.5116445601535304e+18,"Mumbai, India","Mumbai, India"
50052,1.511644604449411e+18,"Ontario, Canada","Ontario, Canada"
50053,1.5116446506874143e+18,Germany NRW,Germany NRW
50054,1.511644729133392e+18,WWW upside-down world , upside-down  
50055,1.511644737039745e+18,"Montpellier, France","Montpellier, France"
50056,1.5116447597353042e+18,Australia,Australia
50057,1.5116447660390687e+18,The Netherlands,The Netherlands
50058,1.5116447945017016e+18,FRANCE ,FRANCE 
50059,1.511644814189949e+18,"Wellington City, New Zealand","Wellington City, New Zealand"
50060,1.5116448917508055e+18,Houses of Parliament,Houses of Parliament
50061,1.511644926278316e+18,World,
50062,1.5116449811900826e+18,"Hull, England","Hull, England, United Kingdom"
50063,1.511644990354641e+18,"New Brunswick, Canada","New Brunswick, Canada"
50064,1.511644990602158e+18,"Clarksville, VA","Clarksville, Virginia, United States of America"
50065,1.5116450180202742e+18,🇩🇪 ,🇩🇪 
50066,1.5116450728818647e+18,"Stockport, England","Stockport, England, United Kingdom"
50067,1.511645080230273e+18,"Belmont, Nova Scotia🇨🇦","Belmont, Nova Scotia🇨🇦"
50068,1.5116450859091515e+18,New Zealand,New Zealand
50069,1.5116451121321492e+18,United States,United States
50070,1.5116451454936474e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50071,1.511645162941866e+18,Glasgow,Glasgow
50072,1.511645179597529e+18,"Freiburg im Breisgau, Deutschl","Freiburg Isle of Man Breisgau, Deutschl"
50073,1.5116452721951498e+18,Plague Island,Plague Island
50074,1.511645393230209e+18,United Kingdom,"England, United Kingdom"
50075,1.5116453947904532e+18,Gloucestershire,Gloucestershire
50076,1.5116454454828564e+18,Buenos Aires🇦🇷 • Firenze🇮🇹,Buenos Aires🇦🇷 • Firenze🇮🇹
50077,1.5116454692393574e+18,"London, UK","London, England, United Kingdom, England, United Kingdom"
50078,1.5116455129985595e+18,"Poland, Warsaw","Poland, Warsaw"
50079,1.5116455143364526e+18,"Paris, France","Paris, France"
50080,1.5116456128021996e+18,India,India
50081,1.5116456350149714e+18,"Barcelona, Spain","Barcelona, Spain"
50082,1.511645700353925e+18,"DE, HH","Delaware, United States of America, HH"
50083,1.5116458356913807e+18,Gurgaon,Gurgaon
50084,1.5116459779664282e+18,"Nijmegen, Netherlands","Nijmegen, Netherlands"
50085,1.511646031712301e+18,"Walldorf, Germany","Walldorf, Germany"
50086,1.5116461087658885e+18,France,France
50087,1.511646120887427e+18,Switzerland,Switzerland
50088,1.5116461438218854e+18,المنطقة العربية Arab States,المنطقة العربية Arab States
50089,1.511646146493653e+18,United States,United States
50090,1.5116463569973944e+18,"Minnesota, USA","Minnesota, United States of America, USA"
50091,1.5116464525603144e+18,Virol - rechts vom Killertal,Virol - rechts vom Killertal
50092,1.511646468322599e+18,Australia,Australia
50093,1.5116465289344532e+18,Somewhere in United States," Indiana, United States of America United States"
50094,1.5116465433041838e+18,"Heidelberg, Deutschland","Heidelberg, Deutschland"
50095,1.5116466036056517e+18,Exile,Exile
50096,1.5116466419751854e+18,London,"London, England, United Kingdom"
50097,1.5116467243093238e+18,Manchester ,Manchester 
50098,1.5116467278199112e+18,London,"London, England, United Kingdom"
50099,1.5116468460405596e+18,il / lui,"Illinois, United States of America / lui"
50100,1.5116468983687455e+18,Earth,
50101,1.5116469028650476e+18,wascheschdi Pälzern ,wascheschdi Pälzern 
50102,1.5116469057800356e+18,Nicht von dieser Welt!,Nicht von dieser Welt!
50103,1.51164693281237e+18,"Sheffield, England","Sheffield, England, United Kingdom"
50104,1.511646978647679e+18,"Van Galenbuurt, Amsterdam","Virginia, United States of America Galenbuurt, Amsterdam"
50105,1.511647013640704e+18,"California, USA","California, United States of America, USA"
50106,1.5116470818527232e+18,Hungary,Hungary
50107,1.511647106943144e+18,always here (so far),always  (Somalia far)
50108,1.5116471141740216e+18,Wrocław / Kharkiv,Wrocław / Kharkiv
50109,1.511647125440168e+18,Low Internets,Low Internets
50110,1.5116471279775662e+18,City of Scranton PA ,"City of Scranton Pennsylvania, United States of America "
50111,1.5116471823231754e+18,"Thessaloniki, Yololand","Thessaloniki, Yololand"
50112,1.5116472040999076e+18,Freiburg im Breisgau,Freiburg Isle of Man Breisgau
50113,1.5116472271602442e+18,Sous le soleil du sud,Sous le soleil du sud
50114,1.5116472586090783e+18,"Helsinki,  Finland","Helsinki,  Finland"
50115,1.5116473163353825e+18,Cloud-cuckoo Land,Cloud-cuckoo Land
50116,1.5116473225218826e+18,"Somerville, MA","Somerville, Massachusetts, United States of America"
50117,1.5116473384434074e+18,SFO/PSP/SAF/LHR/CDG/SYD ❤️ ,SFO/PSP/SAF/LHR/CDG/SYD ❤️ 
50118,1.5116473478891274e+18,Nederland,Nederland
50119,1.511647350271271e+18,東京 / 2020年9月ツイート開始。,東京 / 2020年9月ツイート開始。
50120,1.51164735562761e+18,"Galicia, España","Galicia, Spain"
50121,1.5116474004437115e+18,Ukraine,Ukraine
50122,1.5116474787094733e+18,unceded Maliseets land,unceded Maliseets land
50123,1.5116474798503158e+18,Liverpool,Liverpool
50124,1.5116475339021517e+18,Mat Kumeyaay,Mat Kumeyaay
50125,1.5116475506795356e+18,España,Spain
50126,1.511647554362032e+18,"París, Isla de Francia","París, Isla Delaware, United States of America Francia"
50127,1.5116476755145564e+18,"Berlin, Germany","Berlin, Germany"
50128,1.5116476769322353e+18,Milton,Milton
50129,1.511647700491858e+18,"Perth, Western Australia","Perth, Western Australia"
50130,1.5116478096106865e+18,"Zurich, Switzerland","Zurich, Switzerland"
50131,1.511647829873369e+18,Gloucestershire,Gloucestershire
50132,1.5116479020991488e+18,"California, USA","California, United States of America, USA"
50133,1.511647954347729e+18,Russia,Russia
50134,1.5116479547463516e+18,Hong Kong,Hong Kong
50135,1.5116479608782643e+18,UK,"England, United Kingdom"
50136,1.5116480435102515e+18,Thanos colored MF,Thanos colored St. Martin
50137,1.5116480536185285e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50138,1.5116480561225196e+18,Zwischen HH 🐟 und B 🐼,Zwischen HH 🐟 und B 🐼
50139,1.5116480655009792e+18,"Peterborough, England","Peterborough, England, United Kingdom"
50140,1.5116480659035423e+18,"34.723923,-85.971433","34.723923,-85.971433"
50141,1.5116480728998994e+18,Sydney ,Sydney 
50142,1.5116481041053243e+18,In der Podcast-App ihrer Wahl,"Indiana, United States of America der Podcast-App ihrer Wahl"
50143,1.5116481134460805e+18,"Cairo, Egypt","Cairo, Egypt"
50144,1.5116481312591135e+18,india,india
50145,1.5116481478980936e+18,London,"London, England, United Kingdom"
50146,1.5116481626661435e+18,Magyarország,Magyarország
50147,1.511648168517251e+18,earth,
50148,1.5116481891657482e+18,Oldenburg (Oldenburg),Oldenburg (Oldenburg)
50149,1.5116482031202918e+18,Espanya,Espanya
50150,1.5116482081196892e+18,"Melbourne, Australia","Melbourne, Australia"
50151,1.511648233638015e+18,Bananenrepublik 🍌,Bananenrepublik 🍌
50152,1.511648263425958e+18,London,"London, England, United Kingdom"
50153,1.511648274691801e+18,Львів - Mississauga,Львів - Mississauga
50154,1.511648305771692e+18,"Rockville, MD","Rockville, Maryland, United States of America"
50155,1.5116483152381993e+18,21 | blk | queer | he/him,21 | blk | queer | 
50156,1.5116483265460838e+18,Serpa/Lisboa,Serpa/Lisboa
50157,1.511648328026628e+18,one foot in the mud,"one foot Indiana, United States of America the mud"
50158,1.5116483571477217e+18,Deutschland,Deutschland
50159,1.5116483590770565e+18,under Putin's Table,under Putin's Table
50160,1.5116483603479798e+18,"reigate, 🇬🇧 / insomniaville","reigate, 🇬🇧 / insomniaville"
50161,1.5116483822925292e+18,United Kingdom,"England, United Kingdom"
50162,1.5116483860421386e+18,"Santa Barbara, CA","Santa Barbara, California, United States of America"
50163,1.51164839506423e+18,"Washington, D.C.","Washington, D.C."
50164,1.511648399535354e+18,Nederland,Nederland
50165,1.5116484157588808e+18,︎,︎
50166,1.511648417444991e+18,UK,"England, United Kingdom"
50167,1.511648417516331e+18,"Darlington, England","Darlington, England, United Kingdom"
50168,1.5116484195212165e+18,Bella Italia,"Bella Rome, Italy"
50169,1.5116484989737656e+18,Atlanta,Atlanta
50170,1.5116485493222072e+18,City of Angels,City of Angels
50171,1.5116485638010716e+18,France,France
50172,1.5116485722315858e+18,United Kingdom,"England, United Kingdom"
50173,1.5116485906026414e+18,"Geneva, Switzerland","Geneva, Switzerland"
50174,1.5116486255033958e+18,"Baltimore, MD","Baltimore, Maryland, United States of America"
50175,1.5116486325622784e+18,"St Kilda East, Melbourne","São Tomé & Príncipe Kilda East, Melbourne"
50176,1.5116486587013038e+18,European Union,European Union
50177,1.511648670055211e+18,Calgary,Calgary
50178,1.5116486950198843e+18,Connecticut,Connecticut
50179,1.5116487447516488e+18,"Etelä-Karjala, Suomi","Etelä-Karjala, Suomi"
50180,1.5116487625313976e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
50181,1.5116487782851625e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
50182,1.5116488025575506e+18,"Neukölln, Berlin","Neukölln, Berlin"
50183,1.5116488367704433e+18,Everywhere,
50184,1.5116488739739648e+18,Frankfurt/Main. Palermo.,Frankfurt/Main. Palermo.
50185,1.5116488976004792e+18,"Hameln, Hamburg, Paris","Hameln, Hamburg, Paris"
50186,1.5116489177036472e+18,"Huntington Beach, CA","Huntington Beach, California, United States of America"
50187,1.5116489350095626e+18,Arcadia ,Arcadia 
50188,1.5116489965441925e+18,ViaZellteilung AusGebärmutter,ViaZellteilung AusGebärmutter
50189,1.5116490239161836e+18,Connecticut,Connecticut
50190,1.5116490281439928e+18,Laniakea,Laniakea
50191,1.511649033512751e+18,"Rotterdam, Nederland","Rotterdam, Nederland"
50192,1.511649070762373e+18,"Attiki, Greece","Attiki, Greece"
50193,1.5116490728553226e+18,www.patreon.com/zerognexus,.patreon.com/zerognexus
50194,1.5116490864070738e+18,Aachen,Aachen
50195,1.5116491043126395e+18,Schafweide ,Schafweide 
50196,1.5116491086118052e+18,pa,"Pennsylvania, United States of America"
50197,1.511649135535047e+18,"Darlington, England","Darlington, England, United Kingdom"
50198,1.511649163020284e+18,Erde,Erde
50199,1.511649196964651e+18,"Va Beach, Virginia","Virginia, United States of AmericaBeach, Virginia"
50200,1.5116492137671967e+18,"Augsburg, Bayern","Augsburg, Bayern"
50201,1.5116492506853335e+18,Around the 30th.,Around the 30th.
50202,1.5116492827005542e+18,Nantes,Nantes
50203,1.5116493297522934e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50204,1.5116493302556058e+18,"Barcelona, Spain","Barcelona, Spain"
50205,1.5116493559918223e+18,"Eaubonne, 95, France","Eaubonne, 95, France"
50206,1.5116493620777574e+18,United States,United States
50207,1.511649459494658e+18,"Virginia, USA","Virginia, USA"
50208,1.5116494611513016e+18,he/him | major, | major
50209,1.511649501232071e+18,"Nelson City, New Zealand","Nelson City, New Zealand"
50210,1.511649530181296e+18, POLSKA , POLSKA 
50211,1.5116495602041242e+18,Leicester,Leicester
50212,1.5116496422027796e+18,Legoland,Legoland
50213,1.5116496432848118e+18,"Fuckin’ Earth, among beavers.","Fuckin’, among beavers."
50214,1.5116496533133883e+18,"Hessen, Deutschland","Hessen, Deutschland"
50215,1.5116496654266368e+18,Hamburg,Hamburg
50216,1.5116496689540383e+18,"Birmingham, UK","Birmingham, England, United Kingdom"
50217,1.5116496923247045e+18,London,"London, England, United Kingdom"
50218,1.5116496966992773e+18,"Lancaster, England","Lancaster, England, United Kingdom"
50219,1.5116497196883436e+18,OSINT,OSINT
50220,1.5116498065607352e+18,"London, Ontario","London, England, United Kingdom, Ontario"
50221,1.511649842270982e+18,North Grenville (Kemptville),North Grenville (Kemptville)
50222,1.5116498674664407e+18,ประเทศห้ามพัฒนา,ประเทศห้ามพัฒนา
50223,1.511649874357506e+18,London,"London, England, United Kingdom"
50224,1.511649921765716e+18,"Cardiff, Wales","Cardiff, Wales"
50225,1.5116499452788408e+18,India,India
50226,1.511649989604397e+18,"Pittsburgh, PA","Pittsburgh, Pennsylvania, United States of America"
50227,1.5116499957909914e+18,"Pittsburgh, PA","Pittsburgh, Pennsylvania, United States of America"
50228,1.5116500797524787e+18,Germany,Germany
50229,1.5116501334479135e+18,"California, USA","California, United States of America, USA"
50230,1.511650215077499e+18,Gaume,Gaume
50231,1.5116502211383214e+18,The Netherlands,The Netherlands
50232,1.5116502626913362e+18,"Hamburg, Earth","Hamburg,"
50233,1.5116502720655114e+18,The Netherlands,The Netherlands
50234,1.511650301266301e+18,🌍 Earth,🌍
50235,1.511650322061611e+18,"Hamburg, Earth","Hamburg,"
50236,1.5116504017282785e+18,Unceded Tallgrass Prairie 🇺🇸,Unceded Tallgrass Prairie 🇺🇸
50237,1.5116505440493445e+18,Connecticut,Connecticut
50238,1.5116506609907343e+18,"Bath, UK","Bath, England, United Kingdom"
50239,1.5116506934420603e+18,"Knokke,a spot in this Universe","Knokke,a spot Indiana, United States of America this Universe"
50240,1.511650764946432e+18,"East Midlands, England","East Midlands, England, United Kingdom"
50241,1.511650822035325e+18,Mitten in Deutschland,"Mitten Indiana, United States of America Deutschland"
50242,1.5116508274207212e+18,Connecticut,Connecticut
50243,1.5116508648003584e+18,"Nowy Dwór Mazowiecki, Poland","Nowy Dwór Mazowiecki, Poland"
50244,1.5116509095452467e+18,"Stockholm, Sweden","Stockholm, Sweden"
50245,1.5116509887085404e+18,Misplaced.,Misplaced.
50246,1.5116510498405622e+18,USA,USA
50247,1.5116511018120847e+18,Scotland,Scotland
50248,1.5116511997533266e+18,patreon.com/nazilies,patreon.com/nazilies
50249,1.5116512004538163e+18,NRW 🇩🇪 🌍,NRW 🇩🇪 🌍
50250,1.5116512076680274e+18,"California, USA","California, United States of America, USA"
50251,1.5116512252673188e+18,London,"London, England, United Kingdom"
50252,1.5116512682169958e+18,"Pittsburgh, PA","Pittsburgh, Pennsylvania, United States of America"
50253,1.511651274151891e+18,"Pittsburgh, PA","Pittsburgh, Pennsylvania, United States of America"
50254,1.511651361775047e+18,"New York, NY","New York, New York, United States of America"
50255,1.511651419782275e+18,"Washington, D.C.","Washington, D.C."
50256,1.5116514808639242e+18,"London, United Kingdom","London, England, United Kingdom, England, United Kingdom"
50257,1.511651489164546e+18,Berlin,Berlin
50258,1.5116515190405734e+18,"Peshawar, Pakistan ","Peshawar, Pakistan "
50259,1.5116515392864338e+18,"Frankfurt on the Main, Germany","Frankfurt on the Main, Germany"
50260,1.5116515414004e+18,Newcastle Upon Tyne,Newcastle Upon Tyne
50261,1.5116516275220111e+18,2300km west of Moscow,2300km west of Moscow
50262,1.5116516295016694e+18,"Kilmacrenan, Donegal","Kilmacrenan, Donegal"
50263,1.5116516332598477e+18,"Van Galenbuurt, Amsterdam","Virginia, United States of America Galenbuurt, Amsterdam"
50264,1.5116516388636303e+18,Ailleurs.,Ailleurs.
50265,1.5116516660466852e+18,Glasgow,Glasgow
50266,1.5116517942791414e+18,Connecticut,Connecticut
50267,1.5116518182160384e+18,Mutant Wasteland,Mutant Wasteland
50268,1.511651843147014e+18,Brexit la la land,Brexit 
50269,1.5116518618284073e+18,London,"London, England, United Kingdom"
50270,1.5116518740715889e+18,Immer dagegen !,Immer dagegen !
50271,1.5116519527609262e+18,"Yobe, Nigeria","Yobe, Nigeria"
50272,1.51165195382648e+18,"Gurgaon ,India","Gurgaon ,India"
50273,1.5116520335937495e+18,ประเทศห้ามพัฒนา,ประเทศห้ามพัฒนา
